station,latitude,longitude,elevation,date,tmax,tmin,year,location
USC00020287,31.9793,-111.3837,840.9,2022-06-08,105,62,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-09,103,76,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-10,107,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-11,106,48,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-12,106,72,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-13,102,72,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-14,99,67,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-15,102,58,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-16,107,62,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-17,103,72,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-18,94,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-19,96,65,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-20,97,62,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-21,100,66,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-22,101,64,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-23,102,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-24,100,66,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-25,99,70,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-26,94,74,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-27,92,66,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-28,98,72,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-29,94,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-06-30,98,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-01,94,72,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-02,99,72,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-03,98,76,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-04,96,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-05,97,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-06,98,67,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-07,101,61,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-08,104,67,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-09,105,72,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-10,104,74,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-11,108,72,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-12,104,79,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-13,104,76,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-14,104,73,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-15,106,74,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-16,101,72,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-17,101,65,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-18,101,72,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-19,101,72,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-20,101,75,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-21,100,67,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-22,102,70,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-23,101,76,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-24,96,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-25,93,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-26,90,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-27,93,71,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-28,87,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-29,86,70,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-30,94,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-07-31,93,67,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-02,94,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-03,94,74,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-04,92,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-05,98,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-06,101,72,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-07,98,66,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-08,96,67,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-09,95,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-10,98,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-11,95,77,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-12,94,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-13,94,66,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-14,94,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-15,96,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-16,98,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-17,96,66,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-18,88,66,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-19,82,70,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-20,80,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-21,88,66,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-22,89,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-23,93,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-24,92,64,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-25,93,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-26,94,70,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-27,93,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-28,92,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-29,96,66,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-30,96,66,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-08-31,94,61,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-01,96,64,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-02,97,65,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-03,97,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-04,96,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-05,98,61,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-06,98,66,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-07,97,60,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-08,90,61,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-09,93,71,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-10,90,61,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-11,94,62,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-12,90,62,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-13,90,62,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-14,92,60,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-15,94,59,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-16,94,53,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-17,95,59,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-18,98,58,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-19,98,68,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-20,94,69,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-21,93,64,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-22,92,62,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-23,92,63,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-24,93,60,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-25,95,58,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-26,99,60,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-27,94,61,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-28,93,61,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-29,85,62,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-09-30,87,57,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-01,88,57,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-02,91,56,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-03,91,57,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-04,84,53,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-05,86,56,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-06,85,55,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-07,84,52,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-10,81,51,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-11,86,51,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-12,89,54,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-13,90,52,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-14,84,62,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-15,83,57,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-16,72,44,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-17,79,45,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-18,83,44,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-19,95,50,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-20,89,48,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-21,90,65,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-22,86,51,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-23,75,56,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-24,64,44,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-25,73,29,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-26,81,36,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-27,76,38,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-28,77,32,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-29,79,33,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-30,77,34,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-10-31,76,34,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-01,80,42,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-02,77,44,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-03,66,42,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-04,59,26,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-05,71,26,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-06,80,34,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-07,80,34,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-08,80,37,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-09,73,57,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-10,65,42,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-11,65,25,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-12,70,34,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-13,65,25,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-14,63,24,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-15,63,27,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-16,64,23,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-17,69,25,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-18,73,34,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-19,67,25,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-20,66,28,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-21,70,24,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-22,73,34,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-23,72,30,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-24,61,21,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-25,63,28,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-26,68,24,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-27,68,26,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-28,72,31,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-29,69,42,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-11-30,75,32,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-01,75,35,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-02,70,47,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-03,60,42,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-04,61,51,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-05,68,49,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-06,69,41,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-07,67,43,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-08,62,30,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-09,63,34,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-10,69,27,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-11,71,31,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-12,58,38,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-13,52,28,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-14,50,21,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-15,54,20,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-16,54,30,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-17,58,30,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-18,61,38,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-19,62,29,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-20,63,28,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-21,65,22,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-22,65,28,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-23,65,28,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-24,68,26,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-25,71,26,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-26,75,28,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-27,75,36,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-28,66,48,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-29,61,47,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-30,60,41,2022,"ANVIL RANCH, AZ US"
USC00020287,31.9793,-111.3837,840.9,2022-12-31,73,34,2022,"ANVIL RANCH, AZ US"
USC00080211,29.7258,-85.0205,6.1,2022-01-01,76,70,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-02,79,59,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-03,59,37,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-04,59,38,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-05,69,51,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-06,72,50,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-07,66,45,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-08,67,42,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-09,74,63,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-10,69,50,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-11,60,40,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-12,65,41,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-13,65,41,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-14,66,41,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-15,68,40,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-16,66,45,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-17,60,39,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-18,55,31,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-19,65,36,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-20,70,46,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-21,53,45,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-22,49,41,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-23,54,30,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-24,57,31,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-25,56,49,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-26,65,49,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-27,67,43,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-28,62,44,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-29,50,29,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-30,61,26,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-01-31,69,39,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-01,65,41,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-02,67,57,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-03,70,63,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-04,69,48,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-05,53,40,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-06,57,39,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-07,54,43,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-08,56,36,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-09,64,31,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-10,66,34,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-11,65,35,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-12,62,50,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-13,66,42,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-14,62,30,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-15,65,34,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-16,70,54,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-17,71,61,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-18,77,56,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-19,66,39,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-20,67,37,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-21,70,46,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-22,73,58,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-23,77,56,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-24,72,56,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-25,78,56,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-26,76,58,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-27,77,51,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-02-28,66,53,2022,"APALACHICOLA AIRPORT, FL US"
USC00080211,29.7258,-85.0205,6.1,2022-03-01,71,43,2022,"APALACHICOLA AIRPORT, FL US"
