"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-18",,"88","64","80"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-19",,"86","63","81"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-20",,"88","62","70"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-21",,"81","67","76"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-22",,"78","59","72"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-23",,"78","57","78"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-24",,"80","63","70"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-25",,"82","60","79"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-26",,"80","62","65"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-27",,"86","62","80"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-28",,"82","60","70"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-29",,"82","61","80"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-30",,"84","60","77"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-07-31",,"85","61","78"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-01",,"84","65","75"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-02",,"83","68","75"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-03",,"82","65","67"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-04",,"77","53","73"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-05",,"79","52","70"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-06",,"78","49","74"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-07",,"81","51","78"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-08",,"82","53","73"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-09",,"78","55","76"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-10",,"82","61","66"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-11",,"81","61","73"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-12",,"80","61","71"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-13",,"78","56","64"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-14",,"82","54","76"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-15",,"78","60","70"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-16",,"82","65","78"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-17",,"85","61","77"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-18",,"84","64","78"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-19",,"85","62","73"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-20",,"79","59","70"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-21",,"72","58","70"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-22",,"78","59","72"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-23",,"83","54","77"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-24",,"83","56","77"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-25",,"85","59","73"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-26",,"85","61","77"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-27",,"83","61","75"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-28",,"84","63","78"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-29",,"85","62","76"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-30",,"87","66","80"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-08-31",,"89","62","72"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-01",,"83","67","79"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-02",,"81","68","77"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-03",,"88",,
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-04",,,"68","74"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-05",,"83","41","65"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-06",,"77","42","60"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-07",,"70","50","62"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-08",,"72","56","70"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-09",,"75","61","73"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-10",,"80","65","75"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-11",,"83","63","75"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-12",,"79","59","70"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-13",,"80","59","72"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-14",,"79","57","68"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-15",,"72","51","66"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-16",,"76","48","66"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-17",,"75","48","64"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-18",,"77","46","73"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-19",,"79","54","65"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-20",,"80","59","75"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-21",,"77","58","63"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-22",,"79","61","64"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-23",,"71","54",
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-24",,"68","35","48"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-25",,"60","36","55"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-26",,"74","35","62"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-27",,"75","41","59"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-28",,"70","43","64"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-29",,"69","48","64"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-09-30",,"70","50","67"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-01",,"70","53","66"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-02",,"72","50","65"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-03",,"76","50","69"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-04",,"77","52","52"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-05",,"64","37","58"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-06",,"70","36","60"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-07",,"73","41","60"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-08",,"74","47","58"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-09",,"75","49","52"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-10",,"75","51","61"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-11",,"76","45","66"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-12",,"70","52","57"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-13",,"69","39","57"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-14",,"75","33","70"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-15",,"79","43","67"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-16",,"78","45","60"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-17",,"73","38","58"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-18",,"77","38","69"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-19",,"72","44","66"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-20",,"75","59","71"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-21",,"76","52","66"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-22",,"79","43","49"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-23",,"80",,"65"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-24",,,"53","62"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-25",,"67","47","54"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-26",,"67","35","59"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-27",,"67","32","57"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-28",,"75","39","71"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-29",,"83","43","71"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-30",,"79","46","69"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-10-31",,"81","44","67"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-01",,"80","42","70"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-02",,"79","42","66"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-03",,"71","47","67"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-04",,"70","44","46"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-05",,"50","32","39"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-06",,"61","23","56"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-07",,,,
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-08",,"70","40","59"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-09",,"73","38","68"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-10",,"71","39","40"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-11",,"40","30","30"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-12",,"46","16","39"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-13",,"52","15","45"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-14",,"59","16","41"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-15",,"58","22","42"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-16",,"63","28","62"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-17",,"64","35","36"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-18",,"54","21","30"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-19",,"44","25","43"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-20",,"61","37","44"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-21",,"49","24","29"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-22",,"44","19","38"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-23",,"57","25","43"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-24",,"46","22","22"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-25",,"22","6","8"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-26",,"29","6","29"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-27",,"32","22","29"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-28",,"35","23","24"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-29",,"32","23","29"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-11-30",,"41","17","37"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-01",,"41","11","37"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-02",,"51","21","40"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-03",,"61","30","54"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-04",,"58","28","29"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-05",,"40","21","31"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-06",,"47","21","41"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-07",,"56","38",
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-08",,"38","20","30"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-09",,"38","19","36"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-10",,"40","30","31"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-11",,"32","26","28"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-12",,"32","16","26"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-13",,"32","16","28"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-14",,"40","27","34"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-15",,"41","26","33"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-16",,"37","19","28"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-17",,"33","18",
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-18",,"20","16","21"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-19",,"30","11","21"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-20",,"31","9","27"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-21",,"35","16","25"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-22",,"38","9","29"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-23",,"55","23","48"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-24",,"54","32","44"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-25",,"49","24","29"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-26",,"52","18","35"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-27",,"40","6","25"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-28",,"38","8","28"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-29",,"41","24","27"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-30",,"41","21","36"
"USC00460102","ALDERSON, WV US","37.72716","-80.65837","473.0","1950-12-31",,"36","28","28"
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-01",,"53","43",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-02",,"69","49",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-03",,"69","58",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-04",,"77","62",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-05",,"75","63",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-06",,"73","41",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-07",,"52","32",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-08",,"60","28",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-09",,"58","44",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-10",,"67","55",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-11",,"65","50",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-12",,"60","53",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-13",,"69","53",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-14",,"68","53",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-15",,"73","53",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-16",,"68","45",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-17",,"49","43",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-18",,"67","43",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-19",,"67","44",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-20",,"50","37",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-21",,"51","41",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-22",,"68","46",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-23",,"70","48",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-24",,"76","48",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-25",,"80","65",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-26",,"76","59",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-27",,"67","50",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-28",,"53","48",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-29",,"71","48",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-30",,"79","61",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-01-31",,"72","63",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-01",,"78","54",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-02",,"73","46",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-03",,"57","31",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-04",,"63","31",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-05",,"67","35",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-06",,"72","40",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-07",,"71","52",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-08",,"59","51",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-09",,"60","51",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-10",,"61","49",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-11",,"66","42",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-12",,"68","51",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-13",,"74","58",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-14",,"70","46",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-15",,"50","34",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-16",,"52","29",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-17",,"55","25",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-18",,"64","26",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-19",,"55","38",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-20",,"60","24",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-21",,"66","29",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-22",,"66","41",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-23",,"54","33",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-24",,"64","29",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-25",,"70","35",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-26",,"58","36",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-27",,"59","27",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-02-28",,"68","34",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-01",,"61","36",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-02",,"41","30",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-03",,"45","30",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-04",,"42","37",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-05",,"38","38",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-06",,"59","42",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-07",,"69","50",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-08",,"60","31",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-09",,"49","28",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-10",,"63","27",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-11",,"72","45",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-12",,"75","60",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-13",,"69","36",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-14",,"56","31",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-15",,"63","32",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-16",,"57","46",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-17",,"63","39",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-18",,"73","41",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-19",,"66","43",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-20",,"64","45",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-21",,"66","40",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-22",,"58","36",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-23",,"65","30",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-24",,"77","44",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-25",,"77","55",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-26",,"79","56",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-27",,"78","49",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-28",,"73","45",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-29",,"64","38",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-30",,"49","31",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-03-31",,"62","26",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-04-01",,"53","46",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-04-02",,"73","51",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-04-03",,"80","52",
"USW00013871","ANNISTON METROPOLITAN AIRPORT, AL US","33.59043","-85.84788","181.8","1950-04-04",,"74","46",
