super_opeid,name,type,tier,tier_name,iclevel,region,state,cz,czname,cfips,county,multi,count,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,shareimputed,imputed
1636,Southwestern Illinois College,1,9,Two-year (public and private not-for-profit),2,2,IL,24701,St. Louis,17163,St Clair,0,2105.666666666667,.53031504,.51552474,.010312237,.00015267865,79953.45076282254,73100,.5558201771135739,.11966722,.15293281,.23588105,.30063799,.19088097,.056817032,.020158198,.0030008957,.00015508941,.52986377,33585.64863537874,30600,33700,.10498174,.11686409,.19431345,.26345423,.2525478,.17282048,.060509995,.020953773,.0019504922,.45868173,.49922574,.52381295,.55393606,.56859958,.1493372,.28757671,.30982149,.16709033,.086174287,.1319105,.22951886,.28419864,.21127881,.14309323,.11664657,.20328766,.27749687,.24813865,.15443018,.10788077,.15834731,.25005612,.28608799,.19762777,.098868415,.15319522,.22151415,.29180992,.23461232,.0012758602,.0022255883,.0027377431,.0016968186,.0015797185,.34138787,.46557215,.53086859,.57490307,.55223423,0,0
2317,Southwestern Michigan College,1,9,Two-year (public and private not-for-profit),2,2,MI,13600,South Bend,26027,Cass,0,511.3333333333333,.55801827,.53962731,.0099159032,.000036369809,77058.34650016297,65300,.5236771548897844,.12490255,.17980459,.26781839,.30837721,.11909726,.045777913,.022023939,.0048360508,.00026841005,.48980311,30000.15237303414,26400,30200,.1229242,.1418017,.22238088,.28751507,.23451592,.11378641,.038705401,.013941959,.0011209733,.42793959,.48119402,.48464268,.52147657,.49727234,.15315884,.38039383,.25150573,.13555248,.079389118,.18185216,.19595347,.28473088,.21898413,.11847936,.14428858,.22767709,.29458126,.21931155,.11414147,.11569336,.17586289,.31134346,.27416956,.12293071,.13143536,.20510262,.2518945,.293268,.11829953,.00029118548,.0042444533,.00038815886,.00070522481,0,.3786698,.50931144,.53648788,.60925061,.58098412,0,0
3181,Southwestern Oklahoma State University,1,5,Selective public,1,3,OK,33801,Elk City,40039,Custer,0,786.3333333333334,.57312423,.67798269,.028698593,.00085024384,71982.35940811785,61700,.5090756701584235,.14213049,.20761395,.26001388,.25120032,.13904133,.047741406,.019316174,.0027191897,.000081016886,.58767712,47663.11063016638,37300,41500,.11768074,.12808108,.1451024,.19686702,.23628394,.29366553,.16820636,.1020476,.021696184,.50477105,.5688026,.58054769,.61866111,.65796304,.19714786,.18425344,.20818359,.20849788,.20191722,.12598474,.1693303,.20893535,.24563004,.25011957,.12587218,.14346521,.20667209,.23038919,.29360133,.11566257,.11913151,.18949817,.26178208,.31392559,.087176837,.11888705,.162256,.21568888,.41599128,.0059821354,.018266544,.014645826,.030366072,.040401414,.58737427,.6527676,.68144661,.70850337,.74663669,0,0
3220,Southwestern Oregon Community College,1,9,Two-year (public and private not-for-profit),2,4,OR,36902,Roseburg,41011,Coos,0,311,.50803858,.52206409,.020078082,.000040772764,74040.80454096329,59700,.4984279889194145,.15584025,.19742188,.26394957,.25235364,.1304348,.049825054,.022003716,.0039634872,.00032889502,.50635427,33414.59405982047,27600,29300,.14980276,.16015507,.21897891,.23898278,.21231981,.16956353,.080572389,.031353705,.0030015467,.4876622,.46924126,.50070572,.53439492,.54203957,.10348168,.3149904,.25588149,.19680879,.12883759,.20384504,.20515288,.27167743,.17521521,.14410943,.16294514,.20830302,.25285554,.22098704,.15490927,.15450358,.19105668,.20839362,.22989964,.21614641,.16702713,.20081848,.200415,.23546097,.19627839,.00026163179,.0064013549,.00047115915,.0051204781,.002150292,.46546137,.46926376,.55050689,.56669664,.5256995,.74705249,1
3620,Southwestern University,2,4,Highly selective private,1,3,TX,31201,Austin,48491,Williamson,0,311,.57770634,.64183152,.0076792287,.00016793523,216905.4958802251,130600,.7688291990233133,.031312697,.061414946,.11495206,.19057512,.60174513,.40772521,.24844129,.068877213,.0086526312,.67764938,62219.77700462219,50000,54100,.076876052,.079925373,.10536993,.11778696,.23654759,.46037006,.27915257,.16383785,.04049366,.54913211,.65340436,.70624763,.6920166,.67679816,.12113306,.21736461,.16036704,.25589201,.24524328,.081060916,.15559772,.097767301,.25608909,.40948501,.071245037,.07217513,.13627198,.23253517,.4877727,.079463325,.065802246,.13923842,.24494633,.47054967,.07946974,.11328828,.1072895,.23165314,.46829927,.0053631673,.035474017,.011284918,.0452323,.046913076,.54071862,.59300536,.6201185,.66788733,.64797223,0,0
7678,Spartan College Of Aeronautics And Technology,3,10,Four-year for-profit,1,3,OK,30402,Tulsa,40143,Tulsa,0,293,.087030716,.59114587,.041487288,.00020723259,72269.5859375,62100,.5122029185295105,.13039255,.22100048,.25453019,.23608097,.15799588,.048440576,.028437482,.0024412684,.00012919997,.65038168,52377.12630208334,49300,49300,.073744915,.074658953,.1135058,.17614037,.25685954,.37883544,.20927574,.10508103,.0089813359,.6240499,.62406033,.63078165,.66692007,.71579385,.11499146,.067520075,.15677638,.34253985,.31817222,.10593854,.14258502,.16955326,.19419463,.38772851,.063815922,.14212118,.24698195,.24401926,.30306172,.06127831,.10938788,.15706377,.31117368,.36109635,.035081506,.070836015,.11571451,.21333033,.56503767,.0015892978,.0060128174,.013546805,.0014462979,.023138281,.59961385,.50460589,.5442459,.59229887,.7790395,1,1
3994,Spartanburg Community College,1,9,Two-year (public and private not-for-profit),2,3,SC,700,Spartanburg,45083,Spartanburg,0,757,.53676796,.45951918,.0079041617,6.9338553e-06,76925.7576594149,57300,.4799408525136639,.16237929,.23554043,.23978958,.24610819,.11618254,.033725213,.016060865,.0012387398,.00044083328,.47582868,27502.95361263623,25700,28900,.13903295,.14787534,.21404168,.31215429,.23464268,.091286018,.025945911,.0064911298,.0002202427,.43324837,.45435703,.48342308,.51548117,.47920039,.15530615,.29119885,.35797215,.14684571,.048677154,.16481042,.22957258,.33478802,.21953426,.051294662,.16623567,.1811911,.30189794,.26317382,.087501474,.099525422,.19046386,.30697024,.26186591,.14117457,.16768204,.19246385,.23438153,.27142724,.13404538,.000042701598,.000045642588,.000018990582,.000062996194,.0015708088,.29968739,.36224061,.50487322,.56726956,.55826664,0,0
3447,Spartanburg Methodist College,2,9,Two-year (public and private not-for-profit),2,3,SC,700,Spartanburg,45083,Spartanburg,0,146,.4041096,.46751818,.026284566,.000080210695,71015.4765625,60600,.4781571726004283,.20166422,.2085426,.22718322,.24033704,.12227293,.082767397,.027499486,.0047870246,.00025301272,.53402495,34988.12630208334,30400,33800,.10006975,.11329712,.1412017,.33950913,.27215636,.13383569,.055666365,.017148815,.0058117504,.48471966,.4977836,.55017364,.5677253,.5809105,.15334401,.14934511,.42276728,.14420533,.13033827,.14178771,.1533957,.38106892,.20712753,.11662009,.078406282,.19663282,.28768802,.30362862,.13364433,.11383612,.064174935,.33575422,.29847607,.18775864,.062423609,.15538444,.23497364,.48388654,.063331746,.0003977438,.0013954729,.00043019504,.021776209,.00089277083,.32703364,.43752548,.46507016,.53030533,.63150799,1,1
22378,Specs Howard School Of Media Arts,3,12,Less than two-year schools of any type,3,2,MI,11600,Detroit,26125,Oakland,0,128.5,.30739298,.28786948,.0085559823,.00011718775,86942.81510416667,72600,.5765489935874939,.096555397,.14737421,.26341376,.23654237,.2561143,.089569204,.022518694,.0048714327,.00028394873,.48529688,28697.43294270833,23200,27700,.1240963,.13393658,.24922425,.25498325,.23561344,.12624255,.037685733,.0029329413,.0025261254,.49222416,.44733903,.4168182,.53886217,.52548546,.084687077,.28643563,.32549486,.21477032,.088612162,.16956028,.28435338,.30296722,.14240588,.10071323,.17141351,.35909316,.20075014,.16303381,.10570946,.094851717,.21237539,.19906512,.33869612,.15501168,.129558,.13601401,.30821282,.27654806,.14966707,.0012136841,.00011888407,.001666049,.0018666481,.0058997707,.21753432,.2754643,.22879773,.41148999,.2681058,1,1
1594,Spelman College,2,6,Selective private,1,3,GA,9100,Atlanta,13121,Fulton,0,475,.99508774,.32187304,.032888282,.0021256874,115008.4396655702,84500,.6221122950001767,.094288513,.15779713,.1869961,.20969814,.35122007,.2095488,.10057279,.013499799,.00064208626,.67334753,57013.36680098684,49800,52100,.064536244,.074441619,.11552076,.13290821,.25451839,.422611,.23911229,.12244142,.021809567,.61895084,.63478178,.69374532,.67009437,.69635993,.11256112,.12398767,.22103207,.19361438,.34880477,.087681465,.1212301,.18139757,.26481721,.34487367,.055178378,.10033532,.12714535,.27150986,.44583109,.066980086,.13785975,.11469765,.27996907,.40049347,.072970688,.10543003,.10140606,.24199952,.47819373,.022544501,.018010059,.015352576,.020392183,.027603399,.24231063,.34693208,.3355177,.29315674,.34185439,0,0
22,Spokane And Spokane Falls Community Colleges,1,9,Two-year (public and private not-for-profit),2,4,WA,38601,Spokane,53063,Spokane,1,2361.666666666667,.52138323,.51820797,.012873128,.00028713496,76895.64931964538,64700,.5236688016919746,.13165775,.19255786,.2514613,.26758283,.15674019,.058846623,.021441398,.0023516514,.0006946089,.50309795,32184.49220018085,28200,33100,.1513667,.16592285,.19670969,.24828643,.2243014,.16477953,.065614894,.02429593,.0026432509,.44279605,.48525736,.49968231,.53406155,.52828741,.21445327,.25531083,.24930744,.18315126,.097777218,.17531219,.21415535,.26552644,.20441903,.14058702,.16721532,.20684277,.24423143,.22157454,.16013594,.14081962,.16548708,.25184715,.24451292,.19733316,.1544057,.16309983,.22667606,.25316259,.20265581,.0021809195,.00070449949,.0028610034,.0026342694,.0050793746,.41616619,.49276739,.55238187,.54641169,.53220034,0,0
1643,Spoon River College,1,9,Two-year (public and private not-for-profit),2,2,IL,23700,Galesburg,17057,Fulton,0,353.6666666666667,.49387372,.49238095,.0084513072,0,62919.02882009896,58200,.4638773889388823,.17745438,.21519424,.27573594,.23741418,.094201207,.039363358,.010584856,.0014211355,.00015424422,.4973433,30736.27639664085,26900,34600,.1338616,.15000634,.21982017,.2444696,.24033132,.14537251,.060937315,.016655402,.00041711758,.38948536,.43794814,.51222897,.59335226,.55066496,.20265159,.34378806,.26164734,.14428774,.047625236,.19481122,.2603828,.27026284,.17796491,.096578263,.14587918,.18702558,.25360045,.2428643,.17063048,.083196171,.15314993,.21980949,.33360314,.21024129,.12894306,.15765153,.18861192,.32124081,.20355271,0,.00042557795,.00044942627,.00084920233,0,.35291901,.40794334,.54727679,.59821057,.52058053,.7436381,1
2318,Spring Arbor University,2,6,Selective private,1,2,MI,11500,Jackson,26075,Jackson,0,212.6666666666667,.62225705,.72245246,.0091817053,.000010893813,98894.20611285267,81800,.6287903195264571,.052737158,.12521289,.24807113,.29857352,.27540541,.1022868,.052830845,.007755199,.000034795743,.54447186,37540.04921385188,35500,40200,.13975821,.1502623,.1685815,.17625375,.30459467,.20030789,.077605523,.031342305,.0047348775,.39789516,.5363248,.52620023,.55759752,.5784719,.32688904,.14903872,.20864244,.14132662,.17410316,.15937579,.16197915,.24965042,.25493678,.17405787,.16334228,.18956147,.18895328,.29889804,.15924495,.13742229,.14077398,.17464517,.34114757,.20601098,.11443506,.18657452,.12698667,.32393888,.24806483,.00020656807,0,.00042986023,.010839308,.0050144899,.56295747,.6716525,.74292153,.69364011,.78888851,0,0
1041,Spring Hill College,2,6,Selective private,1,3,AL,11001,Mobile,1097,Mobile,0,231.3333333333333,.5979827,.6132676,.025963189,.0042667836,184068.7141570605,107000,.6899282533772053,.065644443,.08057072,.1781159,.21260855,.46306044,.28893128,.19756687,.056479212,.0040145181,.6405111,52280.90503422191,45100,47800,.10204479,.11280569,.10595931,.15508486,.26551676,.36063343,.20725384,.11700018,.025017938,.62978923,.63710326,.58831924,.66190857,.65287513,.12940212,.094700314,.18532638,.19505885,.39551237,.10433351,.14868248,.093638733,.38376233,.26958302,.13510017,.1231423,.22541931,.24000163,.27633658,.083411321,.12841438,.17102133,.24767229,.3694807,.11684758,.083202332,.12711798,.27293819,.39989391,.064998396,0,.019510183,.022857908,.026813548,.65101743,.63094711,.62261069,.63894606,.58945608,0,0
2211,Springfield College,2,6,Selective private,1,1,MA,20800,Springfield,25013,Hampden,0,466,.48819742,.59201908,.0061457339,.00081680925,139924.6302083333,105300,.7327998677889506,.028484464,.065038145,.13595259,.32493731,.44558746,.22840396,.088115953,.012471278,.0018332694,.71979135,59621.86197916666,55500,57600,.042339042,.045763221,.071676672,.12586997,.26612902,.49056107,.20293964,.10374041,.012755963,.62495947,.73383456,.69352245,.72719514,.72641957,.050585423,.18783806,.27802882,.26779029,.2157574,.087014169,.050460011,.18757708,.20050177,.47444692,.076867953,.087838665,.12545493,.28914654,.42069194,.042946033,.048931595,.13018717,.2777985,.50013673,.031998016,.079003096,.10411473,.26006922,.5248149,.028675606,.0015027595,.01525707,.0053022997,.018053167,.56561071,.64910632,.60304904,.62037182,.56133378,1,1
8078,Springfield Technical Community College,1,9,Two-year (public and private not-for-profit),2,1,MA,20800,Springfield,25013,Hampden,0,979.6666666666666,.47158897,.41077453,.017999161,.00069270004,76182.56426239792,69300,.5381659304012689,.13118115,.17928687,.22334018,.29272258,.17346926,.052533906,.02001664,.0021927685,.00042394685,.54909348,36414.01883346801,33400,37500,.12259818,.13364701,.16973114,.21743967,.26146621,.21771601,.080765009,.028010784,.0044669569,.46954072,.51349956,.5458445,.58661866,.58690131,.20189232,.22514743,.23918244,.19656941,.13720845,.15173921,.20751008,.25709936,.23611258,.14753877,.12837136,.1666742,.23111254,.24868667,.22515525,.10958241,.14300948,.19149478,.29651332,.25939998,.11073987,.13780575,.18618482,.29405934,.27121022,.0052804844,.0056580477,.0042120893,.0057368455,.00080596464,.28951839,.32262352,.42112187,.47165838,.47751692,0,0
210,St Louis Community Colleges,1,9,Two-year (public and private not-for-profit),2,2,MO,24701,St. Louis,29510,St Louis City,1,5242,.53255755,.42436901,.0097502265,.00018518529,89400.28895867115,74500,.5648429537530499,.12902354,.17020354,.19308129,.26365113,.24404049,.10476615,.041658897,.0062377001,.00064803101,.50872588,32166.59078665506,28700,32100,.12224308,.13613884,.20767792,.27201444,.23679988,.14736891,.054623157,.02321334,.003223178,.44296879,.47309655,.50785929,.53733313,.53812039,.16252945,.29537883,.29068401,.17583837,.075569361,.14248182,.25537273,.29748964,.21440081,.09025491,.13341327,.2121311,.28527409,.23351884,.13566265,.12148444,.17148939,.26413554,.27183396,.17105672,.1357508,.16361965,.24239774,.24939863,.2088332,.001435283,.00078224152,.002635224,.0037277068,.0057909484,.23419008,.32142255,.42273554,.5154171,.49964291,0,0
2817,St. Bonaventure University,2,6,Selective private,1,1,NY,18201,Olean,36009,Cattaraugus,0,471.5,.50583243,.57125866,.0066686086,.000043511187,140831.3854166667,103300,.722845713297526,.035503291,.085689455,.15449618,.28261596,.44169506,.23111127,.12181795,.012420257,.0011064134,.69101137,58761.8671875,52000,54600,.06169676,.067851625,.079590656,.13201544,.29699335,.42354891,.217133,.10392226,.02336897,.49377364,.66957784,.67301118,.68917686,.7184934,.15422848,.25408745,.14895932,.25489402,.18783072,.13026066,.086021356,.15698032,.30788743,.31885022,.089821279,.092021309,.13507137,.29640016,.38668591,.079496726,.070899516,.12353267,.32272294,.40334815,.03366565,.065530084,.13016903,.28200838,.48862684,.0012255537,.016093958,.0065249782,.018248061,.035728492,.68551749,.53501034,.53240734,.60781741,.55930436,1,1
1983,St. Catharine College,2,8,Nonselective four-year private not-for-profit,1,3,KY,13103,Bardstown,21229,Washington,0,92,.625,.58139205,.0099259363,.000079668869,69351.08072916667,49400,.4361759026845296,.25937098,.19201472,.27020627,.20134312,.077064916,.024988368,.017492177,.0042548669,.00028381872,.51114649,31704.490234375,28500,30900,.10787864,.11132546,.26054659,.21504563,.27574986,.13733244,.039300248,.0064797639,.0016964076,.4664273,.46532491,.48742798,.56556612,.71680605,.10258912,.4921813,.14164403,.22531627,.038269263,.059261333,.31923616,.34833592,.17415293,.099013589,.18568259,.12596622,.29084238,.30612928,.091379538,.10387907,.13004284,.11401834,.34966528,.30239445,.029193904,.14754981,.12816997,.39899731,.29608893,.00030716186,.0010952539,.00023005505,.0015403139,.013419075,.35895333,.51418829,.73369139,.60131031,.91144603,1,1
2342,St. Catherine University,2,6,Selective private,1,2,MN,21501,Minneapolis,27123,Ramsey,0,314.6666666666667,.98728812,.60108846,.020494115,.000025081494,115429.9655885858,84800,.6305863071169894,.073180601,.13385765,.19176108,.28814745,.31305304,.1538714,.085250296,.019832719,.0011066518,.6109851,45079.04209149894,41500,45000,.096523382,.10251468,.13019267,.18773517,.25769785,.32185945,.13526078,.053748325,.012267504,.57213825,.57738739,.62896818,.59840977,.63499171,.15580611,.094816796,.20080884,.26851982,.28004846,.091611996,.1508075,.23105487,.29038063,.23614502,.067511588,.13252087,.22046329,.23266339,.34684089,.13231301,.13181728,.15939569,.2541464,.32232767,.088732488,.12672621,.17219341,.25979728,.35255066,.00034273419,0,.011390086,.0115354,.021511853,.46065271,.5232172,.58332151,.65487909,.62858635,0,0
2310,St. Clair County Community College,1,9,Two-year (public and private not-for-profit),2,2,MI,11600,Detroit,26147,St Clair,0,788.3333333333334,.53065538,.55307776,.0085783172,0,84217.76570097781,78100,.592564700521828,.084936365,.14633785,.22971782,.30929738,.22971062,.07369981,.015525902,.0017013313,.000043957734,.52097476,33798.99698731501,29200,33400,.11155009,.13166045,.21430987,.23801106,.22902472,.18699393,.068143979,.022698119,.0034487746,.46672046,.50491637,.50400025,.53146684,.55411333,.13936156,.2797823,.25424871,.22561054,.10099699,.15084733,.24162284,.23490553,.19994004,.1726843,.14651403,.22152153,.24615061,.21094726,.1748665,.1359868,.20318276,.23083749,.23559675,.19439621,.095910497,.18047179,.23550464,.25804457,.23006846,0,.00034081275,.0051536588,.0047729411,.0032160257,.5109905,.5440315,.57156867,.55925375,.54759526,0,0
3621,St. Edward's University,2,6,Selective private,1,3,TX,31201,Austin,48453,Travis,0,373,.57104558,.49688423,.026569691,.0017550766,206336.6264661528,101100,.6725054299117627,.10910878,.13168564,.11847927,.18775448,.45297185,.31442687,.19959193,.064226687,.0061938511,.61600572,51492.87728999107,42600,45900,.10540216,.11611568,.13061769,.14154413,.28777492,.32394755,.17990755,.089834884,.0217459,.60604787,.64314616,.64329261,.61359143,.60437775,.10746123,.15269265,.16313361,.33319688,.24351561,.069154799,.079424962,.16448835,.39044011,.29649174,.093307048,.10886362,.11530513,.39786974,.28465447,.096863858,.14509562,.16960883,.25454107,.33389056,.14579815,.13987188,.12490398,.23196657,.35745943,.016085567,.013506657,.0062390715,.0083744917,.035102937,.47182557,.41677621,.48684043,.51048344,.52319902,0,0
2092,St. John's College,2,4,Highly selective private,1,3,MD,11302,Baltimore,24003,Anne Arundel,0,120.6666666666667,.47513813,.49136436,.016536757,.00014964328,182242.6577607044,110900,.7092523285038563,.052211516,.093221687,.17710958,.20089792,.47655928,.38529897,.21627627,.066591382,.0027793478,.55305856,41006.50867575966,34500,40100,.14631815,.15908934,.18575978,.19192055,.19163847,.27159184,.12061428,.10525062,.010719898,.62463915,.55130637,.51610345,.54791015,.56146353,.088477276,.10001467,.28048259,.21429923,.31672624,.14191005,.14452919,.19425131,.26686332,.25244614,.24918018,.16719329,.1268333,.16797249,.28882071,.10464599,.2138291,.24760401,.18487746,.24904343,.1596556,.19828646,.1824771,.18608621,.27349463,.0028660973,0,.00074445404,.012628857,.016579878,.64891768,.42224994,.51899916,.49990678,.47375128,0,0
2829,St. Lawrence University,2,4,Highly selective private,1,1,NY,18300,Watertown,36089,St Lawrence,0,469.3333333333333,.53267044,.56422293,.020602625,.0020208352,184452.8575994318,108400,.715424213135107,.060530484,.079858646,.15311313,.22040436,.48609334,.30871594,.18074282,.052158859,.0033823277,.68302906,64926.40727650036,49400,52200,.077254251,.085183874,.081204414,.13206774,.28485787,.41668606,.23324147,.12736048,.032164969,.62840199,.65183175,.6812306,.69091779,.69194645,.090222366,.089997254,.17991644,.29949617,.34036776,.11680365,.061214827,.17254238,.2861082,.3633309,.078108586,.076646887,.16002861,.34955114,.33566484,.091643244,.072703399,.11514515,.29489514,.42561308,.078661568,.088683613,.11832569,.25790101,.45642811,.033385411,.034625251,.027555782,.0087658605,.043670259,.42767972,.5640071,.54505825,.58976316,.57571757,0,0
1528,St. Petersburg College,1,7,Nonselective four-year public,1,3,FL,6700,Tampa,12103,Pinellas,0,2407,.55269355,.43100587,.016878696,0,87186.60117625675,60900,.5116400474360273,.15208188,.21870361,.22994038,.22190797,.177366,.083689161,.03609572,.0079083983,.0013749001,.50930369,32202.71440503393,29600,33500,.13651967,.15380749,.19517034,.24482363,.25167146,.15452695,.056413483,.022732904,.002575421,.47277367,.5011037,.50994849,.533292,.51988918,.17736851,.22794378,.2613672,.22233623,.11098427,.14788356,.20813604,.26930723,.23849957,.13617359,.15734403,.18489543,.23918858,.2677345,.15083745,.13545017,.17790695,.24236232,.26633894,.17794169,.15929246,.18600084,.21083352,.2538915,.18998171,0,.0018914206,.0035991846,.0030988622,.003645007,.36837363,.39821461,.44023404,.46738312,.46766743,0,0
1305,Stanford University,2,1,Ivy Plus,1,4,CA,37500,San Jose,6085,Santa Clara,0,1516.333333333333,.50714445,.54568028,.022457635,.0066273212,472210.529161629,172600,.8093922086589073,.035795204,.058271918,.086171605,.12980568,.68995559,.55813354,.42007127,.14479454,.023389934,.77462727,174059.0453018521,84800,94000,.080435775,.086458147,.066362321,.073925003,.10052297,.67273152,.53910041,.43070355,.20914166,.73601496,.76411283,.71358025,.75957096,.78797555,.088627793,.092627563,.096218154,.095134191,.62739229,.099484488,.051254701,.093810327,.12246555,.63298494,.13465455,.088383533,.080972627,.11093209,.5850572,.090424113,.065498084,.096412681,.1049468,.64271837,.078479804,.063687883,.065978006,.096817002,.69503725,.18514551,.16969123,.14527902,.16127513,.23069999,.48508567,.43039635,.5215683,.50727874,.56879675,0,0
11194,Stanly Community College,1,9,Two-year (public and private not-for-profit),2,3,NC,900,Charlotte,37167,Stanly,0,246.3333333333333,.64140731,.54556483,.010404036,0,72183.16348105548,62200,.4931051414938838,.15632856,.20918451,.27184507,.2534675,.10917422,.028918793,.0080668218,.0029868765,.0013340029,.47329149,27191.57332015393,25200,29400,.13961747,.15921484,.22294152,.27921808,.24245183,.096173629,.02990712,.009118909,.001111671,.45460966,.43651906,.47439003,.50024128,.50519705,.16553508,.29523703,.26381826,.20885724,.066552371,.1416534,.28478804,.34626019,.18256779,.0447306,.17776789,.19281706,.27438939,.26380447,.091221236,.14238583,.19777375,.27302396,.24350731,.14330924,.17668802,.13436052,.19921717,.34967962,.14005469,0,0,0,0,.010182541,.45519388,.39846674,.57660747,.65757567,.61946839,0,0
10881,Stark State College,1,9,Two-year (public and private not-for-profit),2,2,OH,15000,Canton,39151,Stark,0,762,.56517935,.54977775,.0087423455,.00085818733,72131.22075951444,67200,.5267603968124273,.099369809,.17845348,.29991496,.31984583,.10241598,.029263332,.016961131,.0023286087,.000073753923,.52250624,32242.23331299896,29800,33000,.11152726,.12243089,.19653937,.26940218,.2534433,.15818432,.058347382,.02066537,.0025322924,.47881502,.50349754,.52655345,.54576981,.51351494,.15855905,.30989385,.2528238,.19074538,.087977886,.14228846,.22427601,.28110638,.2248434,.12748578,.11503205,.18696442,.27764273,.27589461,.14446618,.10101494,.16194737,.27561283,.27317339,.18825151,.14132562,.17429711,.22156592,.23674618,.22606513,.0086362986,0,.0014757043,.0013304616,.0078696394,.39020261,.54146612,.56459469,.5811671,.5776695,0,0
20,State Center Community College District,1,9,Two-year (public and private not-for-profit),2,4,CA,37200,Fresno,6019,Fresno,1,5160,.50342375,.43373188,.023308825,.0002470162,62990.5543990734,47600,.4379916619846372,.2474594,.23821852,.19791326,.18750569,.12890312,.049885221,.018888669,.002278131,.00015272445,.48179233,30411.31555850796,25200,31200,.1706426,.18755309,.22037445,.23193312,.2040454,.15609394,.069000095,.025661206,.002572116,.43554658,.46830255,.49259451,.51124644,.5360716,.20804445,.27163881,.25337732,.1727469,.09419252,.18754698,.23605245,.24553184,.20681372,.12405498,.17150643,.21462686,.23694022,.21161416,.16531228,.18207122,.17625779,.22802366,.21381646,.19983086,.18083803,.16598481,.16363402,.23318015,.25636303,.000998209,.00081376574,.0029637935,.0043922644,.0055941008,.34172663,.41138333,.45965594,.49781609,.51863712,0,0
1504,"State College Of Florida, Manatee-Sarasota",1,7,Nonselective four-year public,1,3,FL,6900,Sarasota,12081,Manatee,0,1407,.5538972,.43848246,.014946337,.00049825839,85085.68504575337,62400,.5243388997155664,.13158198,.21235695,.23599613,.23147303,.18859188,.083575517,.041231561,.0097165154,.00051217474,.50055426,31047.73646508899,27700,32300,.14176947,.15365529,.20669314,.24602412,.2441165,.14951093,.052852828,.025204927,.0024105308,.46870142,.48227921,.50026613,.52697569,.51128769,.15984908,.25756222,.27118027,.19781888,.11358955,.16716352,.22293033,.24945547,.24176344,.11868722,.16224906,.20330638,.23180254,.26013437,.14250767,.12868474,.18870544,.24664536,.26072413,.17524032,.15401772,.17923386,.24164252,.23864046,.18646546,.0037866766,.0023569071,.0008135328,.0027137683,.0031369964,.34251264,.38625753,.47455195,.47872773,.46971545,0,0
2835,State University Of New York At Albany,1,5,Selective public,1,1,NY,18600,Albany,36001,Albany,0,2213,.50775719,.52217847,.036183577,.0022573723,114246.3984975147,98000,.6623919654240862,.083287805,.11777028,.14901021,.22371066,.4262211,.22221038,.08607813,.0081296135,.00016117175,.70642638,66145.13686760995,56300,59300,.071253225,.078143477,.088316113,.10739408,.22149915,.50464725,.30175006,.16364582,.035212763,.68296856,.6597535,.67899883,.71461403,.72919786,.085088141,.099243626,.12630491,.25492308,.43444028,.095848739,.12687191,.12822443,.21897565,.43007931,.095077015,.08704634,.1323625,.23068754,.45482653,.066355079,.083507873,.10896561,.24363723,.49753419,.072161488,.078494936,.088389024,.20083308,.56012148,.027103275,.01925882,.022295266,.032969136,.046899378,.41462219,.46166337,.5010277,.52806562,.5642215,0,0
2837,State University Of New York At Buffalo,1,5,Selective public,1,1,NY,18000,Buffalo,36029,Erie,0,2814,.46327883,.56418443,.034704667,.0020167581,108683.0445678971,95300,.6518467930828443,.081726015,.12272443,.15219377,.25679523,.38656056,.18367647,.066791192,.0059959218,.0002486766,.6941781,61568.17861955107,52700,55900,.067437053,.074388251,.09150593,.12537207,.24146076,.467273,.26399592,.139847,.026922382,.65826094,.66272795,.66828758,.69938582,.71849024,.10015136,.11322036,.14535318,.21662851,.4246465,.09345869,.095079966,.15558468,.24438593,.41149074,.084128685,.092047028,.13791725,.29108411,.39482293,.061224833,.092670158,.12892966,.25120834,.465967,.067796648,.084793977,.10425331,.21976933,.52338672,.024677064,.017433804,.016152458,.023932362,.036636047,.44169694,.48159605,.54595226,.59274358,.60450667,0,0
