,GEOID,county state,name,state,individual income,POPULATION SIZE,white,african american,age,age under 5,age 85 plus,age 18 plus,age 65 plus,travel time,household size,family size,one unit structure,two unit structure,mobile and other,individual income 25 plus,hs grad,college grad,total households,spanish speaking,indo european language,api language,non euro api,limited english,poverty,poverty 18,poverty 65,household income mean,per capita income,household income median,veterans,unemployment 20 64,uninsured,uninsured 6,uninsured 19,uninsured 65,computers,smartphones,broadband
2810,50003,"Bennington County, Vermont",Bennington County, Vermont,37678,37312,92.7,1,46.6,4.4,3.4,81.1,23.8,NA,2.47,3.14,18.6,4.7,75.7,47862,94.1,41.2,14636,2.6,2,0.9,0.5,0.1,NA,NA,NA,102609,43214,71494,8,4.4,5,1,4.3,0,81.3,79.1,81.6
2811,50005,"Caledonia County, Vermont",Caledonia County, Vermont,36287,30425,93.3,0.9,45.6,4.2,2,81.1,22.5,NA,2.29,2.8,16.2,8.9,78.2,44323,93.7,31.9,12877,1.3,4,0.3,0.6,0,NA,NA,NA,88223,38153,66075,6.9,2.1,4.1,3.3,2.2,0.1,78.1,80,84.9
2812,50007,"Chittenden County, Vermont",Chittenden County, Vermont,45810,168831,87.2,2.6,37,4.3,1.6,82.6,16.3,21.7,2.25,2.82,36.1,3.6,63.6,60038,95.5,55.8,70443,1.7,6.4,2,1.2,1,10.4,8.9,6.8,120665,50552,94310,4.9,3.3,3.3,2.8,2.2,0.8,88.8,90.7,91.8
2813,50009,"Essex County, Vermont",Essex County, Vermont,31559,5972,94.7,0.1,51.4,4.2,2.6,82.8,26.7,28.4,2.18,2.65,8.8,13,83.2,40158,88.5,21.2,2729,1.4,8.5,1.1,0,0.9,NA,NA,NA,76292,34221,58985,10.6,5.1,5.8,4.3,2.1,0.1,76.7,72.9,83.9
2814,50011,"Franklin County, Vermont",Franklin County, Vermont,42929,50379,92.6,0.3,40.9,5.5,2.1,78.2,17.3,26.5,2.55,3.01,16.4,6.6,78,53157,93,28.8,19605,1.1,4,0.1,0.3,0.1,10.1,10.6,12,95791,38447,79078,7.2,2.6,3.9,1.8,1.5,0.1,78.5,82.7,88.5
2815,50013,"Grand Isle County, Vermont",Grand Isle County, Vermont,47358,7393,91.7,0.5,48.7,4.3,2,82.9,22.6,NA,2.4,2.92,4,10.9,90.9,54122,96.7,43.2,3078,1.2,5.2,0.5,0.7,0.5,NA,NA,NA,125572,53254,90625,7.2,2.9,3.9,0,1.1,0.2,89.9,87.5,92.3
2816,50015,"Lamoille County, Vermont",Lamoille County, Vermont,41921,26036,92.3,1.1,41.2,4.7,1.4,79.9,18.2,NA,2.23,2.72,22.1,9.6,72.7,46037,93.5,43.8,11424,1.1,5.9,0.2,0.2,0.5,NA,NA,NA,104443,45885,69897,6,3,6.1,4.2,2.7,0.1,79.8,85.8,89.8
2817,50017,"Orange County, Vermont",Orange County, Vermont,40641,29594,93.8,0.4,46.9,4.2,1.6,82,22.8,NA,2.27,2.78,10.3,9.2,81.5,47001,94.7,36.5,12790,1.3,2.8,0.3,0.1,0.2,NA,NA,NA,94637,41343,77328,7,2.4,5.2,1.1,3,0,81.3,79.4,86.6
2818,50019,"Orleans County, Vermont",Orleans County, Vermont,35623,27492,94.5,0.8,45.4,4.7,2.3,80.6,23.3,NA,2.26,2.77,14.3,8.6,79.9,42577,91.9,28.6,11791,1.1,7.4,0.2,0.1,0.7,NA,NA,NA,83959,36459,66426,9,5.3,3.8,1,2.4,0.1,77.9,77.2,88.1
2819,50021,"Rutland County, Vermont",Rutland County, Vermont,36326,60484,93.9,0.7,47.7,4.1,2.3,82.5,24,NA,2.3,3.03,22.8,5.9,72.7,46200,93.7,33.5,25448,2.6,3.1,0.7,0.1,0.6,12,11.6,10.8,87595,38902,64778,7.4,3.7,4,1.9,1.5,0.1,78.8,79.4,84.2
2820,50023,"Washington County, Vermont",Washington County, Vermont,43536,59958,93.2,0.9,43.7,4.2,2.5,81.7,21,23.5,2.28,2.85,25,5.4,73.1,53395,95.7,47,25474,1.6,3.4,0.9,0.1,0.8,9.4,10.7,9.2,102667,45017,79853,6.3,2.7,2.9,4.1,1.8,0,85.3,83.7,90.3
2821,50025,"Windham County, Vermont",Windham County, Vermont,36544,45913,91.7,0.9,47.3,3.9,2.5,82.9,24.7,NA,2.24,2.88,22.1,4.7,72.8,43132,94.8,42.4,19660,2.2,2.3,0.6,0,0.3,NA,NA,NA,93317,42142,68021,6.9,4.5,3.8,1.3,1.2,0.1,83.6,81,79
2822,50027,"Windsor County, Vermont",Windsor County, Vermont,41070,57968,93.3,0.6,47.8,4.1,2.4,82.2,24.7,NA,2.29,2.92,19.2,6.4,74.9,51638,94.9,41.9,24873,1.5,4,0.3,0.4,0.2,NA,NA,NA,106755,47344,75247,7.1,3.7,4.2,1.3,1.9,0.2,84.3,82.9,88.2
2823,51001,"Accomack County, Virginia",Accomack County, Virginia,31122,33326,60.7,27.2,47.5,5.3,2.3,79.2,25.2,NA,2.24,2.83,4.9,15.4,70.5,39656,82.8,21.8,14302,7.2,2.6,1,0.4,2.1,14.9,23,13.8,76527,33213,57500,9.3,3.4,9.3,3.1,4.2,0.1,65.1,80,82.7
2824,51003,"Albemarle County, Virginia",Albemarle County, Virginia,50063,113683,76.6,8.8,39.8,5,2.6,80.3,19.9,NA,2.34,2.9,23.8,2.3,66,61032,94.4,60.6,45064,6,4.6,3,1,2.4,6.8,7.5,4.6,141600,57490,102617,6.8,3.1,5.4,1.7,3.6,0.1,86.8,90.1,91.3
2825,51005,"Alleghany County, Virginia",Alleghany County, Virginia,32149,14962,92.4,5.5,48.1,4.1,2.8,81.7,25.8,NA,2.32,3.07,8.5,11.1,80.6,41086,90.1,15.6,6292,1.2,1.1,0,0,0.3,NA,NA,NA,69390,30925,55160,8.1,2.6,6.8,4.6,4.7,0.7,60.4,80,82.6
2826,51007,"Amelia County, Virginia",Amelia County, Virginia,39860,13342,73.3,20.3,44.8,5.7,3.2,79.2,20.8,NA,2.5,3.11,2.9,16.7,81.2,43991,85.6,16.8,5285,1.5,0.3,0,0,0,NA,NA,NA,81188,33626,66339,10.4,5.4,6.8,0,4.8,0.3,66.5,80.7,79
2827,51009,"Amherst County, Virginia",Amherst County, Virginia,35584,31385,74.5,17.7,43.3,5.1,2.2,80.1,21.4,26.4,2.39,2.98,7.6,10.7,78.4,44883,88.6,23,12702,1.6,1,0.4,0.2,0.2,NA,NA,NA,88404,36275,67298,7.3,4,6.3,0.4,3.1,0,69.7,83.1,81.4
2828,51011,"Appomattox County, Virginia",Appomattox County, Virginia,35537,16424,77.3,17,43.3,6,2,78.1,20.7,NA,2.49,3.03,4.8,13.2,77.6,44923,92,20.5,6563,1.3,0.4,0,0.1,0.1,NA,NA,NA,78227,33468,62337,10.1,3.5,8.8,6.4,3.7,0.2,68.8,88.6,80.1
2829,51013,"Arlington County, Virginia",Arlington County, Virginia,84628,235463,62.6,9.4,35.5,5.2,1.3,81.8,11.6,26.6,2.08,2.97,64.5,0.1,41.8,97482,95.4,77.1,111530,12.1,8.3,6.8,4.2,5.3,7.1,7.6,10.6,184356,88024,140160,6.3,3.1,5.3,1.5,2.5,2.2,92.3,94.7,94.5
2830,51015,"Augusta County, Virginia",Augusta County, Virginia,39442,77713,90,4.3,44.9,4.5,2.8,81.3,22,NA,2.43,2.89,8.5,7.6,78.9,48057,90.8,23.3,30644,2.1,1.5,0.3,0.8,0.5,7.3,12.5,6.3,93110,37781,79972,7.7,2.7,7.1,8.1,6.7,1.3,73.1,86.1,86.2
2831,51017,"Bath County, Virginia",Bath County, Virginia,32756,4123,91,3.8,52.3,4.4,3.5,82.9,27.4,NA,2.21,2.73,4.4,9.7,75.4,45680,84.3,15.6,1781,1.5,1.7,0,0,0,NA,NA,NA,84279,36110,61709,10.7,2.2,2.9,4.7,1.9,0.4,53.5,68.7,79.5
2832,51019,"Bedford County, Virginia",Bedford County, Virginia,40148,80254,86.6,6,47.1,4.4,2.2,80.4,22.7,26.5,2.44,2.91,7.8,10.3,84.2,50691,92.3,33.6,32698,2.2,1.5,0.8,0.1,0.5,8.1,9.4,5.4,101435,42095,77644,8.8,3,6,3.1,3.1,0.2,76.5,88,86.4
2833,51021,"Bland County, Virginia",Bland County, Virginia,34981,6211,93.2,5,47.1,3.1,2.1,85.8,24.5,NA,2.25,2.85,2.9,24,80.9,46114,91.2,15.4,2345,0.3,1,0.4,0,0,NA,NA,NA,74110,29128,61375,6.3,1.3,2.7,0,2.9,0,52.3,75,69
2834,51023,"Botetourt County, Virginia",Botetourt County, Virginia,40181,33875,91.7,2.4,48.1,4.2,2.6,81.2,23.6,NA,2.55,3.12,4.5,7.2,85.8,49426,94.4,27.5,13105,2,0.6,0.4,0,0.1,NA,NA,NA,100728,41322,80467,9.4,2.5,4.5,4.3,2.3,0.4,76.3,83.7,87.5
2835,51025,"Brunswick County, Virginia",Brunswick County, Virginia,28793,15868,41.2,53.4,44.4,4.1,2.6,84.4,21.9,NA,2.14,2.69,6.3,24.8,72.5,40736,79.4,15.6,6390,2.1,0.4,0.5,0.3,1.4,NA,NA,NA,71884,29171,52978,8.7,6.1,6.3,0,1.2,0,55.9,80,77.5
2836,51027,"Buchanan County, Virginia",Buchanan County, Virginia,24584,19857,96.2,2.4,47.3,4.3,2.7,82.9,23.5,NA,2.55,3.14,2.6,31.8,82.1,41160,77.5,10.8,7351,1.3,0.6,0.1,0.2,0.2,NA,NA,NA,59584,26203,42216,5.7,3.7,5.7,0.8,3.5,0.2,58,73.9,73.5
2837,51029,"Buckingham County, Virginia",Buckingham County, Virginia,31307,16914,61.4,32.1,43.7,4.7,2.2,81.9,20.2,42.7,2.44,3.04,1,27.5,76.4,40139,84.7,13.5,6062,1.3,2.2,0.1,0.2,0.6,NA,NA,NA,74211,28353,59199,7.6,5.2,9.6,8.2,9.5,0.7,64.8,77.4,72.8
2838,51031,"Campbell County, Virginia",Campbell County, Virginia,35107,55398,77.9,14.4,43.2,4.9,2.3,80.4,20.7,23.3,2.48,3.03,11.2,16.6,75.5,43638,90.5,25.7,22080,2.6,0.5,0.8,0.8,1.4,10.1,12,10.6,80840,33847,62608,8.9,3.4,5,2.7,2,0.2,72,86.2,83.4
2839,51033,"Caroline County, Virginia",Caroline County, Virginia,42520,31541,62.4,23.9,39.4,6,1.3,77.2,16.4,NA,2.6,3.05,2.2,6,81.7,53167,89.3,23.2,11680,6.5,1.4,1.1,0.2,0.8,NA,NA,NA,101829,38847,86267,12.9,3.3,6.6,2.7,4.6,0.1,78,88.6,84.7
2840,51035,"Carroll County, Virginia",Carroll County, Virginia,30196,29158,94.7,0.5,49,4.2,2.9,82.1,25.6,NA,2.32,2.88,3.3,20.8,77.8,39216,85.3,16.7,12493,2.1,0.7,0.1,0.3,0.4,NA,NA,NA,66876,29946,52575,8.7,5,8.8,0.5,3.1,0.7,61.8,81,81.7
2841,51036,"Charles City County, Virginia",Charles City County, Virginia,36623,6686,44.9,40.5,52.6,3.7,2,85.4,26.2,NA,2.27,2.9,2.9,10.7,85.7,46793,88.2,16,2947,1.5,0.6,2,0.3,0.2,NA,NA,NA,92844,41266,70339,10.2,5.2,5.1,5,4.3,0.5,62.4,81.7,71.2
2842,51037,"Charlotte County, Virginia",Charlotte County, Virginia,29644,11475,70.4,25.2,45.2,5.4,1.8,77.5,22.2,NA,2.45,3.15,3.5,24.8,71.1,40409,81.4,18.7,4621,0.4,1,0.1,0,0.4,NA,NA,NA,67948,28682,48892,6.7,2.4,5.9,0,3.3,0.2,56.9,73.3,72.7
2843,51041,"Chesterfield County, Virginia",Chesterfield County, Virginia,47997,371610,59.5,23.5,38.9,5.9,1.4,76.2,15.7,26.4,2.68,3.15,13.9,1.3,77.3,58670,92.9,42.7,136996,8.6,3,2.1,0.9,2.4,6.8,8.5,6,124805,46772,98910,9,4,6.9,4.3,5.4,0.7,87.7,92.4,93.9
2844,51043,"Clarke County, Virginia",Clarke County, Virginia,48986,15060,84.7,6,48.3,3.7,2,81,21.8,NA,2.62,3.04,5.5,1.5,82.1,61686,92.8,37.3,5651,5.3,2.3,1.1,0.3,1.2,NA,NA,NA,137142,54763,114185,9.7,3.3,5.9,3,3.1,0,86.4,88.9,89.6
2845,51045,"Craig County, Virginia",Craig County, Virginia,36117,4881,95.2,0.1,46.1,7.4,3.8,74.9,19.2,NA,2.78,3.08,0.4,12.9,83,50203,86.9,17.3,1752,0.5,0.9,0,0.6,0.5,NA,NA,NA,87694,34122,67778,5.4,1.4,2.8,0,0,0,61.9,88.8,87.8
2846,51047,"Culpeper County, Virginia",Culpeper County, Virginia,41645,53563,68.4,13.2,39.3,6.3,1.6,75,16.6,NA,2.8,3.15,9.9,1.4,74.5,53143,88.1,26.4,18584,8.6,1.6,0.5,1.2,2.1,NA,NA,NA,116086,40304,96098,9.7,2.4,11.1,6.3,10,1.8,81.2,89.6,90.6
2847,51049,"Cumberland County, Virginia",Cumberland County, Virginia,30433,9745,64,28.8,45.2,4.7,4.3,80.5,23.3,40.6,2.33,2.76,3.4,19.2,75.4,37086,88.6,18.2,4175,1.4,1.3,0,0.4,0,NA,NA,NA,84793,36142,57057,9.7,2.4,5.5,3.7,5.2,3.8,63.5,78.5,78.9
2848,51051,"Dickenson County, Virginia",Dickenson County, Virginia,24726,13920,97.8,1,45.9,4.5,2.1,80.7,24.2,NA,2.35,2.85,2.3,28.4,74.6,42525,81.6,10.7,5717,0.3,0.4,0,0,0,NA,NA,NA,59352,26070,43831,5.5,2.5,4.6,1.9,1.1,0,61.8,71.8,77.1
2849,51053,"Dinwiddie County, Virginia",Dinwiddie County, Virginia,40860,28083,64.4,30.6,43.4,4.7,1.6,79.9,18.7,32.7,2.62,3.1,4,10.3,78.2,51007,91.3,20.5,10427,3.4,1.8,0.6,0.1,1.3,NA,NA,NA,101604,37955,83898,10,5,6.5,9.3,3.8,0,74.2,88.5,84.7
2850,51057,"Essex County, Virginia",Essex County, Virginia,31956,10604,55.9,37.5,47.1,4.8,2.4,82,23.6,35.5,2.38,3.12,12.2,13.6,68.9,47443,85.7,17.5,4396,1.8,1.3,0.4,0,1.2,NA,NA,NA,75330,32839,56481,7.2,5.8,10.1,16.4,5,0.1,63.2,83.6,78.2
2851,51059,"Fairfax County, Virginia",Fairfax County, Virginia,67931,1144474,51.4,9.8,38.9,6,1.5,76.9,14.5,29.5,2.75,3.3,30,0.5,68.3,83344,93.2,64.3,412663,12.9,9.9,13.4,5,6.6,5.9,7.5,5.2,191191,69971,150113,7.8,3.6,7.4,3.7,5.3,1.7,92.8,94.8,96.3
2852,51061,"Fauquier County, Virginia",Fauquier County, Virginia,53729,73935,81,6.3,40.8,5.7,1.7,76.6,16.7,36.6,2.8,3.27,7.1,2.2,78.1,65938,91.9,39.7,26266,9.3,2.7,1.7,0.7,2,NA,NA,NA,155933,55864,129495,10.1,2.2,7.5,4.1,6.4,0.3,84.5,91.1,91.1
2853,51063,"Floyd County, Virginia",Floyd County, Virginia,34265,15560,93.5,2.8,48,4.2,3.7,81.5,23.8,NA,2.32,2.9,3.4,17.2,84,43040,91.6,23,6649,2.1,1.3,0.7,0.3,0.1,NA,NA,NA,81982,36681,61401,7.7,3.8,7.2,2.7,3.2,0,67.3,80.1,80.6
2854,51065,"Fluvanna County, Virginia",Fluvanna County, Virginia,41420,27764,76.7,12.6,43.3,5.2,2.1,80.2,20.7,NA,2.58,2.96,2.5,4.9,88.4,47260,93.8,35.6,10251,2.8,1.5,0.9,0,0.4,NA,NA,NA,113385,42987,91959,9.2,4,7.4,0.8,5.1,0,85.5,87.1,90.9
2855,51067,"Franklin County, Virginia",Franklin County, Virginia,34816,54958,86.7,7.8,48.5,4.9,2.4,81.1,24.2,NA,2.39,2.84,5.9,15.4,79.7,47841,90.6,24.3,22484,2.4,0.6,0.3,0.1,0.4,11.5,18.7,7.3,90740,38202,68348,7.9,2.2,6.6,3,4.2,0.1,70.5,79.5,80.9
2856,51069,"Frederick County, Virginia",Frederick County, Virginia,45824,93355,82.4,4.2,40.6,5.6,2.1,77.1,18.2,NA,2.68,3.14,8.2,6.2,78,56100,89.1,30.3,34338,7.8,2.1,1.4,0.3,1.6,7.1,9,7.3,117692,45248,95603,9.1,4.1,7.3,4.7,4.5,0.2,79.1,87.7,88.8
2857,51071,"Giles County, Virginia",Giles County, Virginia,36683,16610,94.7,2.2,45.8,4.8,2,80.2,22,NA,2.43,3.16,5.9,17,78.9,48802,91.2,18,6769,1.2,0.9,1,0.1,0.4,NA,NA,NA,76719,33792,64819,7.5,2.6,7.8,7.9,5,0.4,60.2,80.6,80.5
2858,51073,"Gloucester County, Virginia",Gloucester County, Virginia,41689,39228,84,8.1,44.6,4.7,2.6,80,20.3,NA,2.58,3.07,7.1,8.7,79.8,48484,91.2,25.9,15111,2.4,2.3,0.4,0.1,0.3,NA,NA,NA,103122,40924,83689,13.4,3,4,1.8,1.4,0.2,79.7,88.8,88.8
2859,51075,"Goochland County, Virginia",Goochland County, Virginia,51439,25613,79,14.4,49.4,3.8,1.8,83.4,23.9,30,2.46,2.89,6.6,3,86.3,61703,95,47,10013,1.1,3.2,1.8,0.3,0.2,NA,NA,NA,172374,68258,118695,8.1,2.4,2.4,0,2.5,0,88.3,93.7,92.2
2860,51077,"Grayson County, Virginia",Grayson County, Virginia,25233,15323,89.7,5.2,48.5,3.9,2.3,83.5,25.7,25.3,2.31,2.78,4.3,16.7,81.9,35339,84.3,13.9,6202,1.7,0.5,0.5,0,0.4,NA,NA,NA,64012,27087,42864,8.1,3,8.6,6.7,6.7,0.1,61.1,73.8,78.7
2861,51079,"Greene County, Virginia",Greene County, Virginia,41546,20850,79.9,6.8,40.8,6.1,1.2,76.7,18.7,NA,2.62,2.95,5.5,5.1,79.6,48639,89.9,28.5,7912,5.1,3.2,1.6,0.1,0.2,NA,NA,NA,110807,41541,85268,10,2.5,7.3,15.2,7.7,0,82.7,90.4,90.9
2862,51081,"Greensville County, Virginia",Greensville County, Virginia,24583,11304,36.3,53.4,39.9,3.9,2,83.7,16.2,NA,2.66,3.23,4.9,17.6,69,36666,79.1,13.8,3092,4.7,1.6,0,0.5,0,NA,NA,NA,76071,23125,56759,7.2,5.4,6.2,0,1.1,0,64.7,81.6,83.5
2863,51083,"Halifax County, Virginia",Halifax County, Virginia,28187,33811,60.3,34.7,46.7,5.2,2.9,79.8,25.3,25.5,2.4,3.18,7,20.1,70.6,40393,81.6,18.2,13673,1.7,1.4,0.1,0.2,0.3,17.9,28.7,14.3,64146,27115,49244,7.8,4.2,8.8,10.4,8.4,0.7,56.2,69.6,66.2
2864,51085,"Hanover County, Virginia",Hanover County, Virginia,49179,111652,82.3,8.6,42.3,4.9,1.8,78.3,18.8,NA,2.61,3.07,7.6,2.3,82.8,60818,94.3,42.4,42012,2.9,1.5,1.2,0.5,0.5,5.2,6.4,5.1,135241,51509,109504,8.3,2.5,4.2,2.4,3.7,0.3,85.7,91.5,91.2
2865,51087,"Henrico County, Virginia",Henrico County, Virginia,46369,334434,51.3,29.7,39.4,5.8,2.1,77.8,16.5,22.5,2.44,3.08,24.2,0.3,64.6,55072,93,45.7,135599,5.1,4.7,4.8,2.2,2.6,8.4,12,7.7,121771,50277,86397,6,3.8,6.6,4.2,4.1,1.5,83.2,90.8,91.8
2866,51089,"Henry County, Virginia",Henry County, Virginia,27464,50365,69.8,22.4,47.9,4.5,2.9,80.6,24.4,24.6,2.42,3.2,8,14.4,76.1,38436,83.2,15.7,20503,4.5,0.6,0.2,0.2,1,14.8,21.2,10.4,64932,28644,48445,6.5,3.9,6.1,3.6,1.5,0.6,62.6,77,74.6
2867,51091,"Highland County, Virginia",Highland County, Virginia,34851,2265,94.4,0,57.1,2.6,4.8,86.1,34.3,NA,2.26,2.66,3.3,11.9,88.1,36250,89.3,35.5,1003,1.1,0.6,0.4,0,0,NA,NA,NA,76984,35262,62946,8,17.3,7.2,0,15.1,0,62.2,67.9,73.6
2868,51093,"Isle of Wight County, Virginia",Isle of Wight County, Virginia,45595,39444,70.2,22.1,44.2,4.9,1.6,78.7,19.6,29.8,2.54,3.06,9.3,8.3,81.3,59312,92.2,29.9,15426,2.9,1.4,0.8,0.2,0.3,NA,NA,NA,119223,47674,96118,16.2,4.2,4.2,0.7,3.2,0,78.5,88.4,84.6
2869,51095,"James City County, Virginia",James City County, Virginia,48915,80046,74.9,12.8,47.2,4.8,3,80.4,26.4,NA,2.51,3,14.4,2.2,78.8,57337,95.2,50.2,31351,4.3,2.8,2.2,0.5,0.9,NA,NA,NA,132549,53887,107046,14.7,3.1,4.2,2.1,2.4,0.1,89.2,92.1,94.4
2870,51097,"King and Queen County, Virginia",King and Queen County, Virginia,40524,6676,66.8,23.8,49,4.5,1.4,82.2,23.6,NA,2.37,2.87,1.2,15.2,77.4,49430,90,19.5,2814,2.1,0.2,0,0.3,0.7,NA,NA,NA,88368,39622,72851,8.2,5.5,5,3.2,3.9,0,66.6,84.7,73.6
2871,51099,"King George County, Virginia",King George County, Virginia,48991,27468,71.2,15.7,38.3,5.8,1.3,75.4,13.9,NA,2.76,3.26,6.8,4.8,76.1,65685,91.1,35.8,9877,4.6,2.8,0.9,0.4,0.4,NA,NA,NA,126189,47046,110517,14.6,3,3.8,1.1,2.8,0,85,91.2,91.1
2872,51101,"King William County, Virginia",King William County, Virginia,47790,18232,78.6,15.3,40.5,6.4,2,77,16.5,NA,2.55,3,2.9,2.3,88.8,53855,93.6,24.3,7115,1.5,0.7,0.7,0.4,0.7,NA,NA,NA,97561,38965,85212,11.7,2.4,4.6,3.1,3.6,0,76.2,89,77.3
2873,51103,"Lancaster County, Virginia",Lancaster County, Virginia,39469,10876,67.7,27.8,59.1,3.1,5.8,85.3,40,NA,1.94,2.52,10.4,4,79.8,46433,87,37.4,5468,3.4,0.7,0.3,0.3,0.3,NA,NA,NA,98274,49384,67169,11.2,10.7,6.1,7,6.6,0.1,68,78.3,74
2874,51105,"Lee County, Virginia",Lee County, Virginia,22601,22042,93,4.3,45.4,4.4,2.2,81.7,22.6,NA,2.43,3.01,5.1,17.4,73.9,39084,82.3,12.7,8446,1.1,0.5,0.1,0,0,NA,NA,NA,60434,25439,42269,7.9,8.5,9.4,0,1.9,0.2,60.8,75.7,69.5
2875,51107,"Loudoun County, Virginia",Loudoun County, Virginia,75893,427082,55.4,7.7,37.8,6.4,1.2,72.9,10.4,31.1,3.02,3.43,16.8,0.5,77.9,94853,94.1,64,140823,10.9,12.6,11.4,3,4,4,4.1,4.7,209947,70133,178707,7.3,3,5.1,3.4,3.3,2.2,94.1,96,96.7
2876,51109,"Louisa County, Virginia",Louisa County, Virginia,41245,39012,77.3,13.3,44.8,5.3,1.6,79.8,20.4,NA,2.56,2.94,4.6,9.4,81.2,47721,89.2,27.7,15211,3,3.5,1.3,0.1,0.8,NA,NA,NA,108564,42793,80343,10.5,5.8,6.4,1.8,2.8,0,76.6,88.9,82.7
2877,51111,"Lunenburg County, Virginia",Lunenburg County, Virginia,30235,11990,57.8,33.5,44.8,4.8,2.4,80.4,23,NA,2.37,3.01,2.1,19.1,71.9,41412,80,11.2,4669,2.8,1,0,0,0.2,NA,NA,NA,65840,26539,54460,8.5,4.1,9.3,0,6.9,0.7,54.9,63.2,60
2878,51113,"Madison County, Virginia",Madison County, Virginia,36558,13931,84.7,8.4,46.2,5.7,1.7,80,22.8,NA,2.53,3.02,2.3,2.5,79.6,50024,88.7,27.6,5392,1.8,2.4,0,0,0.3,NA,NA,NA,103123,40022,82972,6.7,3.7,5.3,0,2.7,0.6,75.1,86.8,83.7
2879,51115,"Mathews County, Virginia",Mathews County, Virginia,41740,8517,86.7,8.4,53.8,3.3,3.1,84.4,32.3,NA,2.22,2.77,2.8,3.4,85.6,50134,91.3,30.1,3767,2.6,1.5,0,0,0,NA,NA,NA,100156,45767,75487,10.7,5.3,7.4,0,4.7,1.7,68.7,86.8,74.9
2880,51117,"Mecklenburg County, Virginia",Mecklenburg County, Virginia,31430,30431,61.9,32.9,48.8,5,3.2,81.5,26.6,26,2.2,2.85,8,17.7,71.9,40817,86,21.2,13395,2.2,1.1,0.2,0.7,0.2,NA,NA,NA,73997,33014,51691,7.9,3,6.7,2.7,5.1,0.6,61.7,70.5,71.8
2881,51119,"Middlesex County, Virginia",Middlesex County, Virginia,38429,10774,79.3,15.1,55.5,3.4,3.8,84.1,33.5,NA,2.19,2.64,3.4,8.6,85.7,43033,91.3,31.6,4733,2.4,2,1.3,0.2,0,NA,NA,NA,92227,40661,74154,11.4,4.7,6.5,20.3,7.9,0,78.9,86.7,81.9
2882,51121,"Montgomery County, Virginia",Montgomery County, Virginia,31533,99159,82.7,3.9,30.2,3.8,1.2,84.7,13.7,17.8,2.41,2.91,28.3,9.4,54.7,52452,95.7,48.4,36731,3.9,3.9,4.3,1.2,1.1,23.8,13.6,8,93218,36009,70769,4.2,3,5,2.9,2.9,1.9,83.9,92,91.1
2883,51125,"Nelson County, Virginia",Nelson County, Virginia,40954,14777,81.6,10.3,51.3,5.5,1.8,82.3,29.3,NA,2.27,2.87,5.5,11.7,79.2,48872,88.7,33.7,6470,2.8,1.2,0.5,0.6,1.1,NA,NA,NA,100430,45251,68525,9.4,2.6,7.7,2.3,11.3,0,75.9,82,80.6
2884,51127,"New Kent County, Virginia",New Kent County, Virginia,51764,24139,78,13.4,43.4,4.5,1,80.5,18.7,NA,2.6,2.87,1.2,1.1,92.1,59466,94.6,35.5,9034,3.8,1.7,1.6,1.3,0.2,NA,NA,NA,135614,51609,120125,10.7,2.8,3.8,2.4,3.6,0.9,87,89.8,89
2885,51131,"Northampton County, Virginia",Northampton County, Virginia,32590,12115,57.4,31.5,51.6,4.1,3.6,81.1,28.5,NA,2.22,2.78,11.5,13.1,65.2,44681,86.8,32.5,5338,5.7,2.7,1.2,0.1,0.1,NA,NA,NA,85776,38934,55933,9.6,3.9,8.2,2.5,4.7,1.8,67.1,84.3,82.9
2886,51133,"Northumberland County, Virginia",Northumberland County, Virginia,36964,12085,69,19.6,59.5,4.4,3.7,85.2,37.9,NA,2.22,2.76,3.8,7.2,89.3,46337,90.4,33.9,5436,1.3,2.4,3.9,0.1,0.7,NA,NA,NA,101818,47191,69500,10.3,1.4,6.6,4.2,2.4,1.1,75.6,83.6,80.1
2887,51135,"Nottoway County, Virginia",Nottoway County, Virginia,35283,15597,55.3,37.5,41.2,5.1,1.9,80.8,18.5,NA,2.38,3.01,7.4,8.4,69.2,45642,85.8,16.8,5492,3.5,0.7,0.1,0,0.6,NA,NA,NA,73868,25832,62161,7.6,4.9,10.8,2.1,5.5,0.6,60.5,72.8,71.9
2888,51137,"Orange County, Virginia",Orange County, Virginia,45251,37208,77.2,10.4,42,5.9,2.5,78.6,20,NA,2.5,2.93,9.5,3.6,77.8,54021,91.3,29.4,14667,3,3.3,0.7,0.2,0.5,NA,NA,NA,117261,45021,94175,10.4,3.2,6.5,3,3.7,0.9,79.8,88.4,91.6
2889,51139,"Page County, Virginia",Page County, Virginia,31038,23750,92.5,1.9,45.4,5,2.6,80.1,21.8,NA,2.47,3.06,5.3,11,72.8,37900,83.9,15.2,9509,2.5,1.1,0.7,0.4,0,NA,NA,NA,72525,31006,59396,8.3,4.9,8.6,0.3,3,0,62.1,74.9,78.9
2890,51141,"Patrick County, Virginia",Patrick County, Virginia,29683,17606,91.1,5.4,51,4.3,2.4,82.6,27,NA,2.2,2.77,2.8,24.4,77.2,38803,84.4,15.2,7797,2.9,0.8,0.2,0,0.2,NA,NA,NA,73865,32864,50938,9.3,1.5,5.6,0,1.3,0,66.5,76.8,80.1
